problem_idx,generation_accuracy,selection_accuracy,selection_precision,selection_recall,selection_f1,selection_tp,selection_tn,selection_fp,selection_fn,feature_thresholds,insufficient_data
88,0.938,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.597035676240921), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.8125319480895996), 'qrm_scores': np.float64(0.790313258767128), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6507009267807007), 'gpm_scores': np.float64(0.7375070154666901), 'grm_llama32_scores': np.float64(0.7007434964179993), 'urm_scores': np.float64(0.6280941069126129), 'grm_gemma_scores': np.float64(0.7362494170665741), 'grm_scores': np.float64(0.5346565693616867), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
89,0.999,0,0.0,0.0,0.0,0,0,1,1,{},True
90,0.996,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.32648105919361115), 'gpm_scores': np.float64(0.58096644282341), 'urm_scores': np.float64(0.7987626791000366), 'qrm_scores': np.float64(0.7331844866275787), 'grm_scores': np.float64(0.6973411738872528), 'skyworks_scores': np.float64(0.7243219166994095), 'grm_llama32_scores': np.float64(0.6497943699359894), 'grm_gemma_scores': np.float64(0.6686180830001831), 'offset_bias_scores': np.float64(0.6395530104637146), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
91,0.984,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.45173144340515137), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.40740740299224854), 'offset_bias_scores': np.float64(0.7398972362279892), 'skyworks_scores': np.float64(0.3414948433637619), 'internlm_scores': np.float64(0.37252693623304367), 'urm_scores': np.float64(0.43674832582473755), 'gpm_scores': np.float64(0.5409934520721436), 'grm_llama32_scores': np.float64(0.4851607531309128), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.2701127827167511), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
92,0.99,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.47104203701019287), 'gpm_scores': np.float64(0.11483807116746902), 'urm_scores': np.float64(0.4399259611964226), 'qrm_scores': np.float64(0.4417692497372627), 'offset_bias_scores': np.float64(0.5718871653079987), 'skyworks_scores': np.float64(0.6136039793491364), 'grm_gemma_scores': np.float64(0.3997844159603119), 'grm_llama32_scores': np.float64(0.610587403178215), 'grm_scores': np.float64(0.46047841012477875)}",False
93,0.97,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5803651809692383), 'gpm_scores': np.float64(0.6491888761520386), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7359133660793304), 'skyworks_scores': np.float64(0.6506717801094055), 'grm_scores': np.float64(0.6444950252771378), 'offset_bias_scores': np.float64(0.6776715815067291), 'urm_scores': np.float64(0.7889070808887482), 'qrm_scores': np.float64(0.7791106104850769), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7253521084785461), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
94,0.852,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.7361150085926056), 'gpm_scores': np.float64(0.6875172257423401), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.7071579396724701), 'internlm_scores': np.float64(0.706681877374649), 'skyworks_scores': np.float64(0.634069412946701), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.5989765971899033), 'grm_gemma_scores': np.float64(0.6937285959720612), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.5831200480461121), 'offset_bias_scores': np.float64(0.7946223318576813), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
95,0.992,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.3730773776769638), 'urm_scores': np.float64(0.43466469645500183), 'offset_bias_scores': np.float64(0.4272759109735489), 'skyworks_scores': np.float64(0.3689167946577072), 'grm_llama32_scores': np.float64(0.3178206533193588), 'gpm_scores': np.float64(0.7555264532566071), 'grm_scores': np.float64(0.31890012323856354), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.5064369738101959), 'grm_gemma_scores': np.float64(0.48910652101039886), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
96,0.956,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5095747411251068), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7103462815284729), 'qrm_scores': np.float64(0.48209521919488907), 'grm_gemma_scores': np.float64(0.5220383331179619), 'urm_scores': np.float64(0.33148594200611115), 'skyworks_scores': np.float64(0.5341823101043701), 'grm_scores': np.float64(0.35411251336336136), 'gpm_scores': np.float64(0.46068012714385986), 'offset_bias_scores': np.float64(0.5874650925397873), 'judge_qwq-32b-preview_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
97,0.946,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6893068850040436), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7266508936882019), 'skyworks_scores': np.float64(0.6386944055557251), 'offset_bias_scores': np.float64(0.7632276266813278), 'grm_llama32_scores': np.float64(0.7242545038461685), 'gpm_scores': np.float64(0.7361670434474945), 'urm_scores': np.float64(0.6628698110580444), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.4957837462425232), 'qrm_scores': np.float64(0.7502258270978928), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
98,0.98,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5521960854530334), 'gpm_scores': np.float64(0.5708192884922028), 'offset_bias_scores': np.float64(0.7212084084749222), 'qrm_scores': np.float64(0.6093091666698456), 'grm_gemma_scores': np.float64(0.6280645728111267), 'judge_gpt-4o_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5829276889562607), 'grm_llama32_scores': np.float64(0.6437190771102905), 'grm_scores': np.float64(0.614719495177269), 'skyworks_scores': np.float64(0.644946813583374), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
99,0.786,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5839956700801849), 'grm_scores': np.float64(0.5003688484430313), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.570298820734024), 'gpm_scores': np.float64(0.6310240924358368), 'grm_llama32_scores': np.float64(0.6648192703723907), 'skyworks_scores': np.float64(0.6163869202136993), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5476155281066895), 'offset_bias_scores': np.float64(0.7009283900260925), 'qrm_scores': np.float64(0.4991411939263344), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
