problem_idx,generation_accuracy,selection_accuracy,selection_precision,selection_recall,selection_f1,selection_tp,selection_tn,selection_fp,selection_fn,feature_thresholds,insufficient_data
85,0.79,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5614347755908966), 'gpm_scores': np.float64(0.5358872711658478), 'grm_scores': np.float64(0.5125157684087753), 'grm_gemma_scores': np.float64(0.57304647564888), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6645697951316833), 'offset_bias_scores': np.float64(0.7400082349777222), 'grm_llama32_scores': np.float64(0.5321522355079651), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.40915507078170776), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.6032794266939163), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
86,0.94,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.3660053461790085), 'grm_scores': np.float64(0.45619095116853714), 'offset_bias_scores': np.float64(0.6145124733448029), 'qrm_scores': np.float64(0.5462205111980438), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6511627733707428), 'grm_llama32_scores': np.float64(0.5368053317070007), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5670005083084106), 'grm_gemma_scores': np.float64(0.45408163219690323), 'skyworks_scores': np.float64(0.5799893438816071), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
87,0.82,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.6432441473007202), 'grm_scores': np.float64(0.6291052997112274), 'offset_bias_scores': np.float64(0.7932960987091064), 'qrm_scores': np.float64(0.603464663028717), 'internlm_scores': np.float64(0.5484886765480042), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6178436577320099), 'gpm_scores': np.float64(0.7044261693954468), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7133711874485016), 'skyworks_scores': np.float64(0.7189772725105286), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
88,0.96,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.7929683774709702), 'grm_scores': np.float64(0.5497464239597321), 'offset_bias_scores': np.float64(0.8243657499551773), 'internlm_scores': np.float64(0.6166538894176483), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6524532735347748), 'grm_llama32_scores': np.float64(0.7496620416641235), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.7032296657562256), 'grm_gemma_scores': np.float64(0.7625919282436371), 'gpm_scores': np.float64(0.7615571618080139), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
89,0.999,0,0.0,0.0,0.0,0,0,1,1,{},True
90,1.0,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.2864549681544304), 'gpm_scores': np.float64(0.7491700500249863), 'urm_scores': np.float64(0.8157275021076202), 'grm_scores': np.float64(0.6753280460834503), 'qrm_scores': np.float64(0.7624937742948532), 'skyworks_scores': np.float64(0.7501111775636673), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6388809680938721), 'grm_gemma_scores': np.float64(0.7427206933498383), 'offset_bias_scores': np.float64(0.6708679795265198), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5)}",False
91,0.99,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.24614349007606506), 'grm_scores': np.float64(0.3900745213031769), 'qrm_scores': np.float64(0.4363558143377304), 'offset_bias_scores': np.float64(0.6165302097797394), 'grm_llama32_scores': np.float64(0.4619744345545769), 'skyworks_scores': np.float64(0.32560137659311295), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5251366198062897), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.3051154613494873), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.4145763888955116), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5)}",False
92,0.98,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4349004924297333), 'gpm_scores': np.float64(0.3873099833726883), 'urm_scores': np.float64(0.5199166238307953), 'skyworks_scores': np.float64(0.6317663788795471), 'offset_bias_scores': np.float64(0.6701723039150238), 'grm_scores': np.float64(0.4228196442127228), 'qrm_scores': np.float64(0.47239410877227783), 'grm_llama32_scores': np.float64(0.5805293619632721), 'grm_gemma_scores': np.float64(0.39251808822155), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
93,0.96,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5759129524230957), 'gpm_scores': np.float64(0.6564310491085052), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.758914440870285), 'skyworks_scores': np.float64(0.6509117186069489), 'grm_scores': np.float64(0.6453108936548233), 'judge_gpt-4o_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.7904855608940125), 'qrm_scores': np.float64(0.7858291417360306), 'grm_gemma_scores': np.float64(0.6793607771396637), 'offset_bias_scores': np.float64(0.6649869680404663), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
94,0.91,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.7496110200881958), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.8052361607551575), 'internlm_scores': np.float64(0.7197474539279938), 'gpm_scores': np.float64(0.6709837317466736), 'grm_llama32_scores': np.float64(0.6054093539714813), 'skyworks_scores': np.float64(0.639195591211319), 'urm_scores': np.float64(0.7277270555496216), 'grm_scores': np.float64(0.5957934260368347), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7046687602996826), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
95,1.0,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5280774831771851), 'gpm_scores': np.float64(0.6675392687320709), 'urm_scores': np.float64(0.6135028898715973), 'grm_scores': np.float64(0.5766660422086716), 'skyworks_scores': np.float64(0.7825745493173599), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.5393456518650055), 'qrm_scores': np.float64(0.685635432600975), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6215663850307465), 'grm_gemma_scores': np.float64(0.48250439763069153), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
96,0.91,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5033573657274246), 'grm_scores': np.float64(0.417981818318367), 'grm_llama32_scores': np.float64(0.7032920122146606), 'qrm_scores': np.float64(0.47176235914230347), 'urm_scores': np.float64(0.6234069168567657), 'gpm_scores': np.float64(0.48671626299619675), 'grm_gemma_scores': np.float64(0.44576074182987213), 'skyworks_scores': np.float64(0.46035104990005493), 'offset_bias_scores': np.float64(0.29259777069091797), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwq-32b-preview_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
97,0.97,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6874536722898483), 'grm_scores': np.float64(0.5153459757566452), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6383855044841766), 'gpm_scores': np.float64(0.735131025314331), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7202736139297485), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7512696832418442), 'urm_scores': np.float64(0.6615798771381378), 'offset_bias_scores': np.float64(0.7751055359840393), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7421983182430267), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
98,0.97,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.540056124329567), 'gpm_scores': np.float64(0.46512746810913086), 'qrm_scores': np.float64(0.607596293091774), 'urm_scores': np.float64(0.6721527874469757), 'skyworks_scores': np.float64(0.6614361703395844), 'offset_bias_scores': np.float64(0.6414660513401031), 'grm_llama32_scores': np.float64(0.6277942657470703), 'grm_scores': np.float64(0.547637015581131), 'grm_gemma_scores': np.float64(0.6407444775104523), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
99,0.83,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6021721512079239), 'grm_scores': np.float64(0.5016166418790817), 'offset_bias_scores': np.float64(0.6825265288352966), 'qrm_scores': np.float64(0.55267733335495), 'urm_scores': np.float64(0.5261141955852509), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6011484116315842), 'grm_llama32_scores': np.float64(0.6326505988836288), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.5503776371479034), 'gpm_scores': np.float64(0.6242469847202301), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
